sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,6846,1.977610588,3.035847664,12.023680687,12.557715416
ADXL345,6846,0.627625585,-0.353039414,11.258034706,11.281041145
MPU6050_A,6861,1.915361404,3.007117271,12.073959351,12.589354515
ADXL345,6861,0.588398993,-0.392266005,11.218808174,11.241073608
MPU6050_A,6876,1.879448295,3.045424461,12.057199478,12.577082634
ADXL345,6876,0.509945810,-0.353039414,11.218808174,11.235939980
MPU6050_A,6891,1.843535304,2.978386879,12.033257484,12.532705307
ADXL345,6891,0.431492597,-0.392266005,11.179581642,11.194780350
MPU6050_A,6906,1.702277422,2.968810081,11.975796700,12.455170631
ADXL345,6906,0.392266005,-0.392266005,11.140354156,11.154157639
MPU6050_A,6928,1.572990537,2.971204281,12.057199478,12.517124176
ADXL345,6928,0.313812792,-0.431492597,10.944221497,10.957219124
MPU6050_A,6943,1.522712231,2.966415882,11.805809021,12.267657280
ADXL345,6943,0.156906396,-0.392266005,10.748088837,10.756388664
MPU6050_A,6958,1.333570361,2.935291290,11.733982086,12.168840408
ADXL345,6958,0.156906396,-0.353039414,10.630409241,10.637427330
MPU6050_A,6973,1.323993564,3.014299870,11.643002510,12.099523544
ADXL345,6973,0.078453198,-0.313812792,10.316596031,10.321665764
MPU6050_A,6988,1.180341482,2.918531895,11.458649635,11.883252144
ADXL345,6988,0.039226599,-0.353039414,10.159689903,10.165897369
MPU6050_A,7010,1.103726983,2.937685490,11.099518776,11.534623146
ADXL345,7010,0.000000000,-0.353039414,9.963556290,9.969808578
MPU6050_A,7025,1.077390790,2.913743496,10.946290016,11.378573418
ADXL345,7025,-0.078453198,-0.392266005,9.649744034,9.658032417
MPU6050_A,7040,0.928950250,2.944868088,10.888829231,11.318205833
ADXL345,7040,-0.117679805,-0.392266005,9.532063484,9.540857315
MPU6050_A,7055,0.883460402,2.992752075,10.733205795,11.177601814
ADXL345,7055,-0.156906396,-0.353039414,9.296704292,9.304728508
MPU6050_A,7070,0.799663365,2.930502892,10.498574257,10.929198265
ADXL345,7070,-0.196133003,-0.353039414,9.218251228,9.227093697
MPU6050_A,7093,0.770932972,2.992752075,10.443508148,10.891178131
ADXL345,7093,-0.235359609,-0.353039414,9.022118568,9.032090187
MPU6050_A,7108,0.754173517,2.930502892,10.256759644,10.693818092
ADXL345,7108,-0.235359609,-0.313812792,8.943664551,8.952262878
MPU6050_A,7123,0.761356115,3.014299870,10.251971245,10.713009834
ADXL345,7123,-0.274586201,-0.353039414,8.825984955,8.837309837
MPU6050_A,7138,0.806845963,2.990357876,10.204087257,10.663800240
ADXL345,7138,-0.196133003,-0.313812792,8.904438019,8.912124634
